"quest_id","created_at","trade_id"
428,"2014-12-01",1
428,"2014-12-07",1
428,"2014-12-08",1
428,"2014-12-09",1
428,"2014-12-11",1
428,"2014-12-14",1
96,"2014-06-11",1
428,"2014-12-28",1
428,"2014-12-29",1
428,"2015-01-05",1
429,"2014-03-31",1
584,"2014-08-15",1
584,"2014-07-10",1
1006,"2015-01-14",1
1006,"2015-01-13",1
429,"2014-04-07",1
429,"2014-04-08",1
429,"2014-04-09",1
584,"2014-07-05",1
584,"2014-06-22",1
584,"2014-06-21",1
584,"2014-06-13",1
429,"2014-04-16",1
1006,"2014-11-22",1
1006,"2014-11-10",1
584,"2014-06-07",1
430,"2014-06-03",1
430,"2014-06-06",1
584,"2014-05-27",1
430,"2014-06-13",1
584,"2014-05-17",1
584,"2014-05-06",1
96,"2014-07-07",1
583,"2015-01-05",1
431,"2014-04-01",1
431,"2014-04-07",1
431,"2014-05-15",1
96,"2014-07-09",1
583,"2014-12-27",1
583,"2014-12-14",1
583,"2014-12-09",1
1006,"2014-10-21",1
96,"2014-07-25",1
1006,"2014-10-16",1
431,"2014-07-15",1
1006,"2014-10-11",1
583,"2014-12-04",1
431,"2014-07-23",1
431,"2014-07-24",1
96,"2014-08-06",1
583,"2014-11-29",1
431,"2014-08-06",1
583,"2014-11-27",1
431,"2014-08-13",1
431,"2014-08-15",1
431,"2014-08-16",1
431,"2014-08-17",1
431,"2014-08-18",1
431,"2014-08-20",1
1006,"2014-10-09",1
431,"2014-08-22",1
431,"2014-09-10",1
431,"2014-09-18",1
431,"2014-11-16",1
431,"2014-11-24",1
96,"2014-08-13",1
583,"2014-11-26",1
432,"2014-04-08",1
583,"2014-11-25",1
96,"2014-08-28",1
432,"2014-06-04",1
432,"2014-06-05",1
432,"2014-06-06",1
583,"2014-11-24",1
432,"2014-06-13",1
583,"2014-11-17",1
583,"2014-11-15",1
583,"2014-11-12",1
96,"2014-09-01",1
583,"2014-10-13",1
96,"2014-09-02",1
583,"2014-09-08",1
432,"2014-07-10",1
433,"2014-04-02",1
583,"2014-08-27",1
1004,"2015-02-06",1
96,"2014-10-05",1
583,"2014-08-10",1
583,"2014-07-30",1
583,"2014-07-23",1
583,"2014-07-10",1
96,"2014-10-06",1
96,"2014-10-13",1
583,"2014-07-05",1
97,"2014-01-10",1
434,"2014-04-07",1
1139,"2015-02-04",1
583,"2014-06-24",1
583,"2014-06-23",1
434,"2014-04-11",1
434,"2014-04-12",1
434,"2014-04-14",1
434,"2014-04-16",1
434,"2014-04-20",1
434,"2014-04-22",1
434,"2014-04-24",1
434,"2014-04-25",1
1139,"2015-01-11",1
97,"2014-04-23",1
434,"2014-05-01",1
97,"2014-05-30",1
434,"2014-05-04",1
583,"2014-06-13",1
434,"2014-05-07",1
434,"2014-05-17",1
434,"2014-05-21",1
434,"2014-05-22",1
434,"2014-05-23",1
434,"2014-05-24",1
583,"2014-06-10",1
583,"2014-06-06",1
583,"2014-05-28",1
434,"2014-06-01",1
583,"2014-05-27",1
434,"2014-06-05",1
582,"2015-02-22",1
434,"2014-06-08",1
582,"2015-01-31",1
582,"2015-01-18",1
582,"2014-11-06",1
17,"2013-12-05",1
582,"2014-09-18",1
434,"2014-06-18",1
582,"2014-09-13",1
582,"2014-09-11",1
582,"2014-08-11",1
1004,"2015-02-04",1
582,"2014-08-10",1
582,"2014-08-07",1
97,"2014-06-08",1
434,"2014-06-26",1
434,"2014-06-28",1
434,"2014-06-29",1
434,"2014-06-30",1
582,"2014-08-06",1
435,"2014-06-03",1
435,"2014-06-06",1
435,"2014-06-10",1
1004,"2015-01-28",1
435,"2014-06-20",1
435,"2014-07-18",1
582,"2014-08-01",1
97,"2014-06-11",1
435,"2014-08-05",1
582,"2014-07-07",1
97,"2014-06-13",1
4,"2014-07-05",1
436,"2014-04-16",1
436,"2014-04-21",1
1004,"2015-01-27",1
582,"2014-06-23",1
436,"2014-06-06",1
436,"2014-06-10",1
582,"2014-06-10",1
582,"2014-05-29",1
582,"2014-05-27",1
436,"2014-06-24",1
436,"2014-07-05",1
436,"2014-07-06",1
581,"2015-02-07",1
581,"2015-01-14",1
436,"2014-08-07",1
436,"2014-08-10",1
581,"2015-01-12",1
436,"2014-08-13",1
1004,"2015-01-09",1
436,"2014-11-19",1
97,"2014-06-21",1
437,"2014-04-16",1
437,"2014-05-07",1
97,"2014-06-22",1
1004,"2015-01-07",1
581,"2014-12-09",1
581,"2014-12-07",1
437,"2014-06-06",1
581,"2014-12-06",1
581,"2014-11-15",1
1004,"2015-01-05",1
437,"2014-06-21",1
437,"2014-06-22",1
437,"2014-06-23",1
437,"2014-07-02",1
437,"2014-07-08",1
581,"2014-08-13",1
97,"2014-07-25",1
437,"2014-08-04",1
581,"2014-07-31",1
437,"2014-08-10",1
581,"2014-07-22",1
437,"2014-08-13",1
437,"2014-08-15",1
1004,"2014-12-27",1
437,"2014-08-21",1
437,"2014-09-30",1
437,"2014-11-18",1
581,"2014-07-21",1
1004,"2014-12-19",1
581,"2014-06-23",1
97,"2014-08-06",1
1004,"2014-12-16",1
581,"2014-06-10",1
581,"2014-05-07",1
438,"2014-06-21",1
438,"2014-06-23",1
581,"2014-05-06",1
580,"2015-01-02",1
438,"2014-08-07",1
580,"2014-12-04",1
438,"2014-09-28",1
580,"2014-11-29",1
580,"2014-11-26",1
438,"2014-11-10",1
438,"2014-11-11",1
580,"2014-11-21",1
580,"2014-11-11",1
4,"2014-07-10",1
438,"2014-11-25",1
438,"2014-11-26",1
438,"2014-12-06",1
438,"2014-12-07",1
17,"2013-12-19",1
580,"2014-11-10",1
97,"2014-10-20",1
438,"2014-12-24",1
580,"2014-11-08",1
438,"2015-01-07",1
580,"2014-11-06",1
580,"2014-10-22",1
439,"2014-06-03",1
439,"2014-06-10",1
580,"2014-09-26",1
580,"2014-09-23",1
580,"2014-09-22",1
439,"2014-06-24",1
439,"2014-07-11",1
439,"2014-07-15",1
439,"2014-07-18",1
580,"2014-09-18",1
439,"2014-07-29",1
439,"2014-07-30",1
1004,"2014-12-11",1
98,"2014-01-17",1
580,"2014-08-26",1
439,"2014-08-13",1
439,"2014-12-11",1
98,"2014-01-28",1
440,"2014-04-10",1
440,"2014-04-16",1
98,"2014-04-04",1
440,"2014-06-03",1
440,"2014-06-06",1
440,"2014-06-10",1
580,"2014-08-23",1
580,"2014-08-17",1
580,"2014-08-16",1
440,"2014-06-24",1
440,"2014-07-05",1
440,"2014-07-15",1
580,"2014-08-13",1
440,"2014-07-23",1
580,"2014-08-10",1
440,"2014-07-30",1
580,"2014-07-31",1
580,"2014-07-06",1
440,"2014-08-13",1
440,"2014-09-05",1
440,"2014-09-17",1
440,"2014-12-11",1
98,"2014-05-27",1
441,"2014-04-30",1
441,"2014-05-16",1
441,"2014-05-28",1
580,"2014-06-25",1
441,"2014-06-03",1
580,"2014-06-21",1
580,"2014-06-15",1
1004,"2014-12-10",1
580,"2014-06-12",1
441,"2014-06-23",1
441,"2014-06-24",1
441,"2014-07-06",1
580,"2014-06-11",1
98,"2014-06-03",1
1004,"2014-12-08",1
580,"2014-06-05",1
441,"2015-02-21",1
441,"2015-02-23",1
442,"2014-04-01",1
442,"2014-04-16",1
442,"2014-04-21",1
442,"2014-05-05",1
442,"2014-05-27",1
580,"2014-05-31",1
579,"2015-02-22",1
442,"2014-06-06",1
442,"2014-06-10",1
579,"2015-02-09",1
579,"2015-02-06",1
579,"2015-01-23",1
442,"2014-06-22",1
442,"2014-06-23",1
442,"2014-06-24",1
442,"2014-07-05",1
579,"2014-12-20",1
442,"2014-07-24",1
579,"2014-11-06",1
442,"2014-07-30",1
579,"2014-08-23",1
98,"2014-06-08",1
579,"2014-08-22",1
442,"2014-09-04",1
442,"2014-09-09",1
442,"2014-11-09",1
442,"2014-11-26",1
1004,"2014-11-24",1
442,"2015-01-13",1
442,"2015-02-08",1
442,"2015-02-21",1
443,"2014-04-09",1
17,"2013-12-24",1
443,"2014-04-24",1
579,"2014-08-21",1
443,"2014-05-28",1
579,"2014-08-13",1
579,"2014-08-03",1
1138,"2015-02-13",1
443,"2014-06-10",1
443,"2014-06-13",1
1004,"2014-11-15",1
579,"2014-07-23",1
579,"2014-06-23",1
579,"2014-06-13",1
443,"2014-07-28",1
1004,"2014-11-10",1
579,"2014-06-01",1
443,"2014-08-06",1
443,"2014-08-07",1
1004,"2014-11-08",1
443,"2014-08-13",1
443,"2014-11-19",1
443,"2015-02-06",1
443,"2015-02-21",1
444,"2014-04-02",1
444,"2014-04-05",1
444,"2014-04-09",1
444,"2014-04-11",1
444,"2014-04-16",1
444,"2014-04-19",1
444,"2014-04-21",1
444,"2014-04-23",1
444,"2014-04-29",1
444,"2014-04-30",1
444,"2014-05-03",1
444,"2014-05-07",1
579,"2014-05-19",1
444,"2014-05-14",1
1004,"2014-10-10",1
444,"2014-05-20",1
579,"2014-05-15",1
444,"2014-05-23",1
444,"2014-05-24",1
578,"2014-05-10",1
578,"2014-05-07",1
577,"2014-11-14",1
577,"2014-07-02",1
444,"2014-05-31",1
444,"2014-06-01",1
576,"2014-05-08",1
575,"2014-05-16",1
444,"2014-06-04",1
575,"2014-05-12",1
575,"2014-05-09",1
445,"2014-04-06",1
445,"2014-04-08",1
445,"2014-04-13",1
445,"2014-04-17",1
445,"2014-04-19",1
445,"2014-04-20",1
445,"2014-04-21",1
445,"2014-04-23",1
445,"2014-05-04",1
98,"2014-07-09",1
574,"2014-05-16",1
1003,"2014-12-16",1
98,"2014-07-25",1
1003,"2014-12-11",1
574,"2014-05-12",1
574,"2014-05-09",1
445,"2014-06-19",1
573,"2014-05-16",1
1003,"2014-11-24",1
573,"2014-05-15",1
445,"2014-07-23",1
445,"2014-07-25",1
445,"2014-07-29",1
573,"2014-05-12",1
573,"2014-05-09",1
445,"2014-08-18",1
445,"2014-11-10",1
572,"2014-05-12",1
445,"2014-12-04",1
572,"2014-05-09",1
571,"2014-05-16",1
445,"2014-12-07",1
571,"2014-05-12",1
445,"2014-12-12",1
445,"2014-12-13",1
98,"2014-08-06",1
445,"2014-12-17",1
445,"2014-12-18",1
571,"2014-05-09",1
1003,"2014-11-22",1
570,"2014-05-15",1
98,"2014-08-13",1
1003,"2014-10-13",1
445,"2015-01-07",1
445,"2015-01-21",1
18,"2013-12-19",1
570,"2014-05-12",1
570,"2014-05-09",1
446,"2014-04-15",1
446,"2014-04-19",1
446,"2014-05-30",1
569,"2014-05-09",1
446,"2014-06-06",1
446,"2014-06-10",1
446,"2014-06-11",1
568,"2014-11-10",1
568,"2014-06-24",1
98,"2014-10-09",1
446,"2014-06-24",1
568,"2014-06-11",1
446,"2014-07-02",1
568,"2014-06-10",1
568,"2014-05-15",1
1003,"2014-10-11",1
446,"2014-07-18",1
446,"2014-07-21",1
566,"2015-02-19",1
566,"2015-02-07",1
566,"2015-01-29",1
99,"2013-12-06",1
566,"2015-01-23",1
566,"2015-01-22",1
566,"2015-01-15",1
99,"2013-12-08",1
566,"2015-01-12",1
99,"2013-12-16",1
446,"2014-09-09",1
446,"2014-09-30",1
18,"2014-01-11",1
