questionId,1/7/2014,2/7/2014,3/7/2014,4/7/2014,5/7/2014,6/7/2014,7/7/2014,8/7/2014,9/7/2014,10/7/2014,11/7/2014,12/7/2014,1/7/2015,2/7/2015,3/7/2015,4/7/2015
48,NA,0.068577309,0.068577309,0.068577309,0.068577309,0.043353576,0.013674446,0.0026623,0.006519691,0.006519691,0.000768139,0.003033833,NA,NA,NA,2
51,0.914013646,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2
52,0.86428604,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2
53,NA,NA,0.02180386,0.02180386,0.042713164,0.063750678,0.070586541,NA,NA,NA,NA,NA,NA,NA,NA,2
54,NA,0.023839821,0.040328644,0.052432205,0.047293016,0.028951427,0.025770145,NA,NA,NA,NA,NA,NA,NA,NA,2
55,NA,NA,0.020051707,0.037357579,0.037357579,0.020747834,0.037933392,NA,NA,NA,NA,NA,NA,NA,NA,2
56,NA,0.044041774,0.029082094,0.029082094,0.029082094,0.020221281,0.020794768,0.004789994,0.002818544,0.003484104,0.004828868,0.004113535,NA,NA,NA,2
61,NA,0.841490257,0.598875229,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2
62,0.491592865,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2
72,0.008171188,0.053780337,0.023598126,0.023598126,0.023598126,0.01528464,0.066774106,NA,NA,NA,NA,NA,NA,NA,NA,2
73,0.098490968,0.066423273,0.029895871,0.018863178,0.008647779,0.00947905,0.042275096,NA,NA,NA,NA,NA,NA,NA,NA,2
74,1.08977163,1.126748335,0.920639486,0.962710493,0.949094922,0.881587265,0.977402051,0.770856394,0.625071743,0.75007124,NA,NA,NA,NA,NA,2
75,0.562201581,0.63744195,0.642077454,0.675639082,0.675639082,0.744381317,0.793533469,0.714063894,0.695964651,0.726394948,NA,NA,NA,NA,NA,2
76,0.706657148,0.706657148,0.706657148,0.706657148,0.706657148,0.56247082,0.352232913,0.268806946,0.307198769,0.118583086,0.056825113,0.049306638,0.008448136,NA,NA,2
77,0.054873611,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2
78,0.054449656,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2
79,0.130818735,0.043177897,0.020993859,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2
84,0.414085917,0.338644449,0.284133577,0.284133577,0.284133577,0.184339457,0.155967803,0.127211345,0.120691205,0.016688982,0.012837508,0.008143997,0.050276017,NA,NA,2
85,NA,0.620806693,0.620806693,0.605656449,0.605656449,0.37719715,0.476410039,0.41125095,0.472735132,0.118392108,0.018477419,NA,NA,NA,NA,2
90,1.44704449,1.503153997,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2
91,NA,1.042086494,1.042086494,0.987445154,0.987445154,1.020438634,1.222975817,1.384624703,1.390934529,1.309051895,NA,NA,NA,NA,NA,2
92,NA,0.475403365,0.475403365,0.388808588,0.388808588,0.325256647,0.16016146,0.160535771,0.072378258,NA,NA,NA,NA,NA,NA,2
93,0.320533548,0.257822011,0.30199973,0.333203243,0.333203243,0.322227525,0.341776484,0.274085503,0.115565142,NA,NA,NA,NA,NA,NA,2
94,NA,0.293264351,0.293264351,0.307530504,0.193563453,0.14295543,0.236809373,0.303735755,0.120386583,NA,NA,NA,NA,NA,NA,2
95,0.388071175,0.288830561,0.263009427,0.263009427,0.263009427,0.19421269,0.087236063,0.140789645,0.108667741,NA,NA,NA,NA,NA,NA,2
96,0.252819758,0.392718707,0.33331749,0.33331749,0.097269722,0.110623882,0.177512544,0.235169541,0.177559031,0.278789502,NA,NA,NA,NA,NA,2
97,NA,0.50129557,0.50129557,0.50129557,0.418726797,0.344927306,0.54838381,0.543169703,0.735051767,NA,NA,NA,NA,NA,NA,2
98,NA,0.436633294,0.436633294,0.458841328,0.458841328,0.398312706,0.057567331,0.061025203,0.111430617,NA,NA,NA,NA,NA,NA,2
99,0.270909177,0.130505,0.024688332,0.024688332,0.024688332,0.025221389,0.208085551,0.211533898,0.09913027,NA,NA,NA,NA,NA,NA,2
100,0.625852434,0.625852434,0.625852434,0.54804368,0.54804368,0.546508896,0.841326185,1.103377336,1.339950679,NA,NA,NA,NA,NA,NA,2
101,0.702880679,0.835821781,0.835821781,0.784468035,0.784468035,0.725085505,0.810360029,0.945789068,1.291470941,1.21584049,NA,NA,NA,NA,NA,2
102,0.836712463,0.969511205,0.721471962,0.315515005,0.694377221,0.417928957,0.319720662,0.37785605,0.38729994,0.064726217,0.043363946,0.012971289,0.070775823,NA,NA,2
103,0.151940856,0.25596514,0.451794154,0.557523763,0.398488654,0.071636692,0.305185509,0.736361879,0.418364892,0.193921856,0.036170975,0.053442562,0.001587264,NA,NA,2
104,0.233285349,0.380376881,0.389722696,0.27618094,0.238701223,0.501158512,NA,NA,NA,NA,NA,NA,NA,NA,NA,2
106,0.690371555,0.610468174,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2
107,1.010508182,1.030403448,1.044215667,1.099062291,1.11740679,0.951393371,0.954567637,0.878422411,0.842402142,0.828841292,0.222305894,NA,NA,NA,NA,2
108,0.963252249,0.669763805,0.669763805,0.669763805,0.669763805,0.606498747,0.676622672,0.805342089,0.82075718,0.802918591,NA,NA,NA,NA,NA,2
109,0.136515221,0.105982232,0.105982232,0.117324677,0.099042239,0.210071118,0.193578401,0.05790608,0.028012511,0.001160746,NA,NA,NA,NA,NA,2
110,0.610951369,0.644433622,0.68375732,0.674795735,0.674795735,0.689058242,0.781395428,0.859754905,0.664347566,0.331747545,NA,NA,NA,NA,NA,2
111,NA,0.614737045,0.614737045,0.603148275,0.621858184,0.401992144,0.125585376,0.082804554,0.010511884,0.005670231,NA,NA,NA,NA,NA,2
112,0.210901462,0.210901462,0.198230257,0.185242528,0.185242528,0.184648538,0.106573071,0.041239762,0.040950809,0.117523162,NA,NA,NA,NA,NA,2
113,0.21082241,0.211569182,0.162744637,0.156030173,0.15405706,0.165239124,0.251335868,0.291759192,NA,NA,NA,NA,NA,NA,NA,2
114,0.339204199,0.333348186,0.273269988,0.232919636,0.23331054,0.248484951,0.296052546,NA,NA,NA,NA,NA,NA,NA,NA,2
115,0.370529,0.409594576,0.409594576,0.506740633,0.506740633,0.453533921,0.436365884,0.359247719,NA,NA,NA,NA,NA,NA,NA,2
116,0.152699318,0.143721525,0.165778202,0.149204863,0.149204863,0.108538529,0.179487601,NA,NA,NA,NA,NA,NA,NA,NA,2
117,0.597380372,0.595519547,0.709040948,0.73022611,0.73022611,0.663329424,0.577148387,0.407796158,NA,NA,NA,NA,NA,NA,NA,2
118,0.203744072,0.134694821,0.157911276,0.141897531,0.141897531,0.12931381,0.166632307,NA,NA,NA,NA,NA,NA,NA,NA,2
119,0.333288604,0.340180547,0.340180547,0.347375734,0.369735638,0.139371638,0.129464764,0.102196318,NA,NA,NA,NA,NA,NA,NA,2
120,0.207957469,0.232147822,0.244411201,0.253131254,0.142043254,0.073817167,0.082618236,0.03920099,NA,NA,NA,NA,NA,NA,NA,2
121,0.203327497,0.19490894,0.203942869,0.189253196,0.189253196,0.128815582,0.116270339,0.07641053,NA,NA,NA,NA,NA,NA,NA,2
122,0.48827209,0.510803485,0.615368445,0.617929072,0.634251847,0.463989396,0.429590621,NA,NA,NA,NA,NA,NA,NA,NA,2
125,0.596987048,0.464780552,0.424112881,0.424112881,0.424112881,0.390948544,0.139055744,0.047138,0.023898141,0.011192469,0.003900872,0.001092502,0.003508409,NA,NA,2
126,0.339590207,0.683314971,1.07946865,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2
127,0.309859807,0.063401985,0.058740522,0.029349639,0.111107117,0.051344266,0.040846954,0.008622929,0.011798498,NA,NA,NA,NA,NA,NA,2
128,0.341332381,0.048860551,0.048648121,0.257647806,0.110687972,0.006856461,0.016666929,0.017802411,0.011719452,0.00525615,0.003720332,0.007143526,0.000496476,NA,NA,2
129,0.522897941,0.646224761,0.483510368,0.426762382,0.632601486,0.818900524,1.349272405,1.051666575,0.817281716,0.850073565,1.090191533,1.424677231,NA,NA,NA,2
131,0.47849642,0.373148892,0.440800049,0.463117193,0.839835012,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2
138,NA,0.632150225,0.591845727,0.614325498,0.696526518,0.714473613,0.735267629,1.216566688,1.213108366,1.336794977,1.336794977,1.784231469,NA,NA,NA,2
142,NA,0.466584187,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2
143,NA,0.242985333,0.093229359,0.008108282,0.005697655,0.011745795,0.120039983,0.040401907,0.023072867,0.001087502,NA,NA,NA,NA,NA,2
144,NA,0.205728172,0.02285522,0.019039989,0.002312575,0.002643464,0.00782486,0.016780948,0.015661189,0.01079336,0.002980247,0.008357376,0.00070848,NA,NA,2
145,NA,0.272161784,0.082089147,0.082089147,0.047412975,0.025087989,0.032677383,0.059110357,0.047817998,0.014329532,0.014329532,0.004526218,0.138151545,NA,NA,2
153,NA,0.17847335,0.088331627,0.058391284,0.113246509,0.056535707,0.119073778,0.087736547,0.077634829,0.012229014,NA,NA,NA,NA,NA,2
154,NA,0.277350002,0.277350002,0.182367395,0.223728187,0.24978725,0.344800492,0.344914165,0.204174865,0.124811811,0.039849343,0.069878706,0.001863421,NA,NA,2
155,NA,0.256968606,0.261298129,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2
157,NA,0.1939012,0.018600516,0.002904341,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2
160,NA,0.475212158,0.454292366,0.291504827,0.511815982,0.213998533,0.012956781,NA,NA,NA,NA,NA,NA,NA,NA,2
163,NA,0.271571326,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2
164,NA,0.780544524,0.743127555,0.744741269,0.668127808,0.814044018,0.970871484,0.867236327,0.655135968,0.014831084,NA,NA,NA,NA,NA,2
165,NA,0.918632209,0.910569998,0.711200478,0.810951129,0.799742441,0.794171031,0.929725688,0.992472706,0.968916233,NA,NA,NA,NA,NA,2
168,NA,0.4650204,0.185065963,0.028306117,0.014129871,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2
169,NA,0.403692257,0.156853322,0.156853322,0.064844431,0.032575034,0.031820031,0.037066373,0.003353282,NA,NA,NA,NA,NA,NA,2
172,NA,0.442706509,0.442706509,0.294756861,0.294756861,0.267827614,0.18408026,0.171239103,0.2289194,0.14924464,0.14924464,0.066833461,0.085820167,NA,NA,2
173,NA,0.46772858,0.820369635,0.654028408,0.277442692,0.038632687,0.011150832,0.015221737,0.009551959,0.001568455,0.000712298,0.002428098,0.000378226,NA,NA,2
174,NA,0.53481497,0.299386867,0.092306134,0.076566778,0.008299699,NA,NA,NA,NA,NA,NA,NA,NA,NA,2
175,NA,NA,0.315619836,0.315619836,0.315619836,0.195143515,0.02607503,0.024749609,0.004606314,0.001866574,0.001220599,0.001525147,NA,NA,NA,2
177,NA,0.280024461,0.08558222,0.08558222,0.02558193,0.032417911,0.06274001,0.015360246,0.009587827,0.003022713,0.002523282,0.002567569,NA,NA,NA,2
179,NA,0.425449175,0.15392084,0.023601308,0.023697029,0.014618091,0.038336192,0.043503778,0.042329396,0.010787972,0.00750905,0.049226829,0.001331628,NA,NA,2
180,NA,0.635532114,0.726413063,0.487400757,0.619302104,0.528007967,0.731642395,0.340461349,0.307804914,0.294064865,0.037087851,NA,NA,NA,NA,2
183,NA,0.399461929,0.071887022,0.066385193,0.016763427,0.012686174,0.020476034,0.031554967,0.043155321,0.02676344,0.023791034,0.003929188,0.021053562,NA,NA,2
185,NA,0.574058914,1.106986669,1.246116888,0.991627127,0.048202285,0.041674564,NA,NA,NA,NA,NA,NA,NA,NA,2
188,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2
189,NA,0.565898128,0.755151292,0.52293595,0.92664692,1.005001392,0.596694575,0.310100925,0.145501949,0.024154907,0.010271259,0.005339699,0.064261385,NA,NA,2
190,NA,0.470462073,0.16746809,0.167468061,0.167468061,0.172964551,0.30928518,0.408452771,0.354412134,0.354412134,0.09296001,0.048851558,0.138740379,NA,NA,2
191,NA,NA,NA,0.5,0.5,0.493048782,0.890922794,0.873264224,0.126848411,0.026549653,0.010919876,0.053237993,0.000986589,NA,NA,2
192,NA,NA,0.534928586,0.605,0.605,0.599233742,0.686961887,0.741966454,0.519240491,0.799362094,0.799362094,0.855678713,0.063294673,NA,NA,2
193,NA,0.498818259,0.498818259,0.381968171,0.381968171,0.456331899,0.729797874,0.659640712,0.683462606,0.683462606,0.174554142,0.013058287,0.001728813,NA,NA,2
194,NA,NA,NA,0.6826722,0.6826722,0.457032351,0.318548921,0.271769374,0.627696152,0.627696152,0.254521536,0.044632894,0.068321423,NA,NA,2
195,NA,0.496405224,0.496405224,0.533926985,0.533926985,0.832318339,0.442473749,0.196630381,0.104494511,0.054774006,0.025494532,0.009174732,0.001412474,NA,NA,2
196,NA,0.51115349,0.734289428,0.740850191,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2
197,NA,0.550252356,0.550252356,0.550252356,0.121313067,0.069633597,0.042505629,0.031270774,0.017596053,0.006915938,0.002077498,0.017550464,0.000905739,NA,NA,2
199,NA,0.492000452,0.35452514,0.331361745,0.325272594,0.138712741,0.080045479,0.099024522,0.051290662,0.030457767,0.004885289,0.020417395,0.103932009,NA,NA,2
202,NA,0.496565331,0.174553394,0.185299154,0.166669175,0.117724305,0.0701095,0.003403089,NA,NA,NA,NA,NA,NA,NA,2
203,NA,NA,NA,NA,NA,0.545222553,0.621374926,0.783045857,NA,NA,NA,NA,NA,NA,NA,2
204,NA,NA,0.499999974,0.49999991,0.404954098,0.311447478,0.311119254,0.114397148,0.125289153,0.097890989,0.044608599,0.009452702,0.004111386,NA,NA,2
205,NA,NA,0.420593495,0.420593495,0.420593495,0.286720851,0.133558381,0.175102441,0.405442588,0.405442588,0.339171962,0.351606213,0.093335965,NA,NA,2
206,NA,NA,0.380177197,0.124314202,0.124314202,0.427607834,0.783648638,0.464658225,NA,NA,NA,NA,NA,NA,NA,2
207,NA,NA,0.534789348,0.825779928,0.935684264,0.796031614,NA,NA,NA,NA,NA,NA,NA,NA,NA,2
211,NA,NA,NA,NA,0.278866776,0.232141595,0.114465293,0.096538248,0.124632644,NA,NA,NA,NA,NA,NA,2
213,NA,NA,0.511817217,0.584007404,0.731142485,0.818935015,0.336829432,0.304212389,0.336387854,0.147276974,0.020847216,0.04361461,0.092333479,NA,NA,2
217,NA,NA,0.138310611,0.136806787,0.120974973,0.184975308,0.163280888,0.020903606,0.016765434,0.083577195,0.027264947,0.025071613,0.025099053,NA,NA,2
220,NA,NA,0.450632547,0.564962027,0.564962027,0.392784482,0.239685886,0.228570005,0.235364602,0.053221552,0.00900303,0.017970628,0.065747432,NA,NA,2
224,NA,NA,0.233566869,0.173885166,0.163065085,0.078305718,0.078851591,0.054712645,0.038133731,0.010685924,0.006324776,0.02583569,0.0016941,NA,NA,2
226,NA,NA,0.225218217,0.219637159,0.219637159,0.198191024,0.270194167,0.28522292,0.297511402,0.236605869,0.236605869,0.236605869,NA,NA,NA,2
229,NA,NA,0.389139446,0.389139446,0.389139446,0.362444677,0.346012064,0.329274082,0.402403264,0.12384073,0.01067953,0.052113248,0.00242303,NA,NA,2
231,NA,NA,0.59889107,0.721699972,0.721699972,0.686082091,0.534721631,0.518739478,0.491601371,0.491601371,0.310968168,0.244650592,0.258216594,NA,NA,2
232,NA,NA,0.675838431,0.734176245,0.734176245,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2
255,NA,NA,0.546713398,0.558555469,0.558555469,0.537174755,0.669512399,0.731470765,0.638530691,NA,NA,NA,NA,NA,NA,2
256,NA,NA,0.53651084,0.53651084,0.732928342,0.764681109,0.572445166,0.297293862,NA,NA,NA,NA,NA,NA,NA,2
282,NA,NA,0.288260547,0.186136834,0.124679409,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2
283,NA,NA,0.674209664,0.674209664,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2
284,NA,NA,0.329088421,0.267114185,0.156507352,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2
285,NA,NA,0.335973955,0.311717249,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2
286,NA,NA,0.720453341,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2
287,NA,NA,0.33315056,0.33315056,0.591817005,0.733165015,0.260394926,0.211445904,0.211445904,0.211445904,0.211445904,NA,NA,NA,NA,2
303,NA,NA,0.491587247,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2
304,NA,NA,0.401604964,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2
305,NA,NA,0.356863543,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2
306,NA,NA,0.420928947,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2
319,NA,NA,0.190203575,0.101961496,0.054024103,0.004663098,NA,NA,NA,NA,NA,NA,NA,NA,NA,2
321,NA,NA,0.293655558,0.201992412,0.201992412,0.220588413,0.037808759,0.056985035,0.012764297,0.006324839,0.004965647,0.134167978,0.000723381,NA,NA,2
323,NA,NA,0.499259987,0.533959423,0.268017658,0.268017658,0.268017658,0.268017658,0.268017658,NA,NA,NA,NA,NA,NA,2
324,NA,NA,NA,NA,0.423771363,0.140308918,0.047330881,NA,NA,NA,NA,NA,NA,NA,NA,2
325,NA,NA,0.601291936,0.61795905,0.467578456,0.15921075,0.013928772,0.001885194,0.001483671,0.000208018,NA,NA,NA,NA,NA,2
326,NA,NA,NA,0.397343976,0.34402223,0.299524914,0.225227161,0.161710766,0.091471474,0.04759718,0.007436116,0.051610837,0.000569215,NA,NA,2
328,NA,NA,0.495741612,0.40086693,0.320311108,0.320311108,0.320311108,0.321910482,0.447124079,0.447124079,0.414910204,0.163028799,0.017721746,0.011509122,NA,2
331,NA,NA,0.491956875,0.31774808,0.207542393,0.121717069,0.290175498,NA,NA,NA,NA,NA,NA,NA,NA,2
333,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2
335,NA,NA,0.657981169,0.808255645,0.656461328,0.643890423,0.854323444,NA,NA,NA,NA,NA,NA,NA,NA,2
338,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2
339,NA,NA,NA,0.536623884,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2
340,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2
341,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2
343,NA,NA,NA,0.597410736,0.597410736,0.622394392,0.401771558,0.375066421,0.421829661,0.653769739,0.653769739,0.291497218,0.163460841,0.00029645,0.001176461,2
344,NA,NA,NA,0.147139537,0.190888589,0.227529629,0.463784337,NA,NA,NA,NA,NA,NA,NA,NA,2
345,NA,NA,NA,0.509593212,0.509593212,0.595382287,0.466509804,0.40675763,0.435113604,1.11167427,1.11167427,0.170001381,0.001685113,NA,NA,2
346,NA,NA,NA,0.492200449,0.500337777,0.425296323,0.154263399,0.12159232,0.687996064,0.380516712,0.491989892,NA,NA,NA,NA,2
347,NA,NA,NA,0.519130314,0.519130314,0.530403165,0.369519567,0.326653378,0.385291383,0.32198744,0.19336652,0.112171847,0.001574171,NA,NA,2
348,NA,NA,NA,0.580538354,0.531665626,0.592670582,0.473419862,0.366875976,NA,NA,NA,NA,NA,NA,NA,2
349,NA,NA,NA,0.725480683,0.777133858,0.829953912,0.762173976,0.553384823,0.408939062,0.38515828,0.2664821,0.620798507,NA,NA,NA,2
352,NA,NA,NA,NA,NA,0.444326863,0.184856475,0.726123416,0.302944935,0.185807134,0.078166154,0.047756266,0.586512885,NA,NA,2
354,NA,NA,NA,0.300021807,0.085475964,0.070432399,0.023456739,0.006743944,0.02816361,0.0010921,NA,NA,NA,NA,NA,2
355,NA,NA,NA,0.560002608,0.560002608,0.693452613,1.102926437,1.071310071,0.972975409,0.972975409,0.973959289,1.312891583,1.610577212,NA,NA,2
356,NA,NA,NA,0.627916579,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2
357,NA,NA,NA,0.479024318,0.479024318,0.712292182,1.312649941,1.151127717,0.816404627,1.292136131,NA,NA,NA,NA,NA,2
358,NA,NA,NA,0.662317846,0.662317846,0.769581484,0.519360323,0.41069808,0.335024414,0.383776458,0.12500596,0.041865356,0.00427818,NA,NA,2
359,NA,NA,NA,0.388339168,0.237864586,0.105482451,0.020322973,0.02397135,0.025658486,0.021796403,0.012012351,0.006342628,0.011652874,NA,NA,2
360,NA,NA,NA,0.682583761,0.645405801,0.473887834,0.262435706,0.327736126,0.327382642,0.14068509,0.090296577,0.119274254,0.116366114,0.000297886,0.002970252,2
361,NA,NA,NA,0.262076529,0.262076529,0.192586746,0.195804397,0.219338863,0.332019537,0.514391302,NA,NA,NA,NA,NA,2
364,NA,NA,NA,0.352306784,0.008391249,4.54E-15,NA,NA,NA,NA,NA,NA,NA,NA,NA,2
365,NA,NA,NA,1.146638273,0.767022855,0.101756848,0.012207962,NA,NA,NA,NA,NA,NA,NA,NA,2
367,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2
368,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2
372,NA,NA,NA,0.438386886,0.263531545,0.111294364,0.074259853,0.090600199,0.064192398,0.005489257,0.000247947,0.000664655,NA,NA,NA,2
373,NA,NA,NA,0.369385005,0.497058095,0.659304289,0.165491003,0.061995281,NA,NA,NA,NA,NA,NA,NA,2
374,NA,NA,NA,0.778229435,1.286897438,0.457330613,0.30695615,0.36672982,0.305101151,0.164170621,0.025728377,0.009186734,NA,NA,NA,2
376,NA,NA,NA,0.48388652,0.380552944,0.115741231,0.284534126,0.079436002,0.059403723,0.000433178,0.00234926,0.018128331,0.001162839,NA,NA,2
379,NA,NA,NA,NA,NA,0.603934208,0.442059032,0.288872464,0.210841186,0.227165592,0.198415953,0.199891444,0.212739357,NA,NA,2
383,NA,NA,NA,0.975509115,0.578836077,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2
384,NA,NA,NA,NA,NA,0.616982639,0.702870777,0.290575648,0.113355845,0.09703458,0.072164409,0.010013266,0.000605911,NA,NA,2
385,NA,NA,NA,0.414885439,0.209766354,0.18310633,0.531857105,0.517981526,0.447704246,0.606366222,NA,NA,NA,NA,NA,2
386,NA,NA,NA,0.491362656,0.301394344,0.066471375,0.013329958,0.017442123,0.035658729,0.020932278,0.00431668,0.001494491,0.001856259,NA,NA,2
388,NA,NA,NA,0.249807212,0.246853016,0.240834926,0.141341796,0.098584666,NA,NA,NA,NA,NA,NA,NA,2
389,NA,NA,NA,NA,0.000950278,0.00168623,0.084025392,0.057361371,0.005344968,0.000548143,NA,NA,NA,NA,NA,2
390,NA,NA,NA,NA,0.509588775,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2
393,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2
394,NA,NA,NA,NA,NA,0.50526534,NA,NA,NA,NA,NA,NA,NA,NA,NA,2
395,NA,NA,NA,NA,NA,0.338990606,0.10542929,NA,NA,NA,NA,NA,NA,NA,NA,2
